,Year,temp_anomality,CO2 (ppmv),CH4_ppb,ECD3_bp
521,145,0.25,278.08599771200807,613.0,1879
522,136,-0.395,278.1,613.0,1888
523,128,-1.04,277.90000000000003,613.0,1896
524,110,-0.99,277.7,613.0,1914
525,104,-0.32000000000000006,277.5,613.0,1920
526,93,0.35,277.475,613.0,1931
527,77,-1.06,277.45,613.0,1947
528,61,1.79,277.42499999999995,613.0,1963
529,56,0.895,277.4,613.0,1968
530,44,0.0,277.56666666666666,613.0,1980
531,43,0.0033333333333333335,277.7333333333333,613.0,1981
532,30,0.006666666666666667,277.9,611.4,1994
533,27,0.01,277.5,609.8,1997
534,11,-0.38,277.09999999999997,608.2,2013
535,1,-0.19333333333333333,276.7,606.6,2023
536,-1,-0.006666666666666654,276.91666666666663,605.0,2025
537,-5,0.18,277.1333333333333,603.5,2029
538,-22,-0.3,277.35,602.0,2046
539,-40,-0.73,277.56666666666666,600.5,2064
540,-45,-0.8466666666666667,277.7833333333333,599.0,2069
541,-49,-0.9633333333333334,278.0,600.0,2073
542,-57,-1.08,277.84285714285716,601.0,2081
543,-75,-0.02,277.68571428571425,602.0,2099
544,-93,-0.92,277.5285714285714,603.0,2117
545,-95,0.35,277.37142857142857,604.0,2119
546,-110,1.62,277.2142857142857,601.4,2134
547,-128,-0.7,277.0571428571428,598.8,2152
548,-143,-0.72,276.9,596.2,2167
549,-145,-0.74,276.8833333333333,593.6,2169
550,-154,-0.15000000000000002,276.8666666666667,591.0,2178
551,-162,0.44,276.84999999999997,592.5,2186
552,-165,0.07999999999999996,276.8333333333333,594.0,2189
553,-169,-0.2800000000000001,276.81666666666666,609.0,2193
554,-179,-0.64,276.79999999999995,607.8333333333334,2203
555,-197,-0.34,276.7833333333333,606.6666666666666,2221
556,-215,-1.02,276.76666666666665,605.5,2239
557,-233,-0.48,276.75,604.3333333333334,2257
558,-252,-0.46,276.73333333333335,603.1666666666666,2276
559,-258,-0.020000000000000018,276.71666666666664,602.0,2282
560,-284,0.42,276.7,601.1666666666666,2308
561,-286,0.86,276.7,600.3333333333334,2310
562,-303,0.3,276.7,599.5,2327
563,-315,-0.024999999999999967,276.7,598.6666666666666,2339
564,-320,-0.35,276.76428571428573,597.8333333333334,2344
565,-325,-0.08999999999999997,276.8285714285714,597.0,2349
566,-338,0.17,276.8928571428571,596.3333333333334,2362
567,-356,-2.05,276.95714285714286,595.6666666666666,2380
568,-359,-1.89,277.0214285714286,595.0,2383
569,-371,-1.73,277.0857142857143,594.0,2395
570,-375,-1.5699999999999998,277.15,597.0,2399
571,-376,-1.41,277.2142857142857,596.2,2400
572,-396,-0.63,277.27857142857147,595.4,2420
573,-416,-0.83,277.34285714285716,594.6,2440
574,-435,-0.94,277.40714285714284,593.8,2459
575,-439,-1.455,277.4714285714286,593.0,2463
576,-454,-1.97,277.53571428571433,598.5,2478
577,-464,-1.375,277.6,604.0,2488
578,-473,-0.78,277.6272727272727,598.0,2497
579,-474,-0.39,277.6545454545455,592.0,2498
580,-493,0.0,277.6818181818182,588.75,2517
581,-512,-0.65,277.7090909090909,585.5,2536
582,-530,-0.63,277.73636363636365,582.25,2554
583,-532,-0.235,277.76363636363635,579.0,2556
584,-549,0.16,277.7909090909091,591.0,2573
585,-565,-0.145,277.8181818181818,603.0,2589
586,-567,-0.45,277.8454545454545,596.5,2591
587,-569,0.00666666666666671,277.8727272727273,590.0,2593
588,-576,0.46333333333333343,277.9,590.3333333333334,2600
589,-585,0.92,277.4,590.6666666666666,2609
590,-602,-0.11,276.9,591.0,2626
591,-620,0.51,276.4,591.3333333333334,2644
592,-639,-0.77,275.9,591.6666666666666,2663
593,-652,-0.19999999999999996,275.4,592.0,2676
594,-657,0.37,274.9,589.0,2681
595,-674,0.85,274.4,586.0,2698
596,-678,0.47,273.9,586.5,2702
597,-691,0.09,274.9,587.0,2715
598,-709,-0.19,275.9,587.5,2733
599,-728,-0.56,276.9,588.0,2752
600,-746,-0.2,277.9,588.5,2770
601,-758,-0.54,278.9,589.0,2782
602,-764,-0.88,278.59999999999997,589.5,2788
603,-767,-0.3375,278.29999999999995,590.0,2791
604,-770,0.20499999999999996,278.0,580.0,2794
605,-774,0.7474999999999999,277.7,588.0,2798
606,-782,1.29,277.4,585.5,2806
607,-785,1.09,277.1,583.0,2809
608,-800,0.89,276.8,582.25,2824
609,-817,0.81,276.5,581.5,2841
610,-834,0.91,276.2,580.75,2858
611,-843,0.6100000000000001,275.9,580.0,2867
612,-850,0.31000000000000005,275.6,578.0,2874
613,-851,0.01,275.3,577.8,2875
614,-868,1.32,275.225,577.6,2892
615,-885,1.12,275.15,577.4,2909
616,-901,1.12,275.075,577.2,2925
617,-907,0.5800000000000001,275.0,577.0,2931
618,-919,0.04,274.925,577.0,2943
619,-927,-0.30000000000000004,274.85,577.0,2951
620,-938,-0.64,274.775,577.4444444444445,2962
621,-954,-0.8200000000000001,274.7,577.8888888888889,2978
622,-956,-1.0,275.1,578.3333333333334,2980
623,-974,0.57,275.5,578.7777777777778,2998
624,-992,0.29,275.9,579.2222222222222,3016
625,-998,-0.025000000000000022,276.3,579.6666666666666,3022
626,-1011,-0.34,276.11111111111114,580.1111111111111,3035
627,-1030,-0.91,275.9222222222222,580.5555555555555,3054
628,-1048,-0.46,275.73333333333335,581.0,3072
629,-1049,-0.01,275.5444444444445,578.3333333333334,3073
630,-1068,-0.51,275.35555555555555,575.6666666666666,3092
631,-1076,-0.20500000000000002,275.1666666666667,573.0,3100
632,-1087,0.1,274.9777777777778,573.5,3111
633,-1105,0.15,274.7888888888889,574.0,3129
634,-1106,0.06,274.6,574.5,3130
635,-1124,-0.03,274.7307692307692,575.0,3148
636,-1142,0.63,274.8615384615385,575.5,3166
637,-1157,0.95,274.9923076923077,576.0,3181
638,-1178,1.27,275.12307692307695,582.5,3202
639,-1189,-0.09499999999999997,275.25384615384615,589.0,3213
640,-1196,-1.46,275.3846153846154,584.8,3220
641,-1215,-0.91,275.5153846153846,580.6,3239
642,-1235,-1.3,275.6461538461539,576.4,3259
643,-1256,0.62,275.7769230769231,572.2,3280
644,-1260,-0.09999999999999998,275.90769230769234,568.0,3284
645,-1276,-0.82,276.03846153846155,569.625,3300
646,-1296,-1.76,276.1692307692308,571.25,3320
647,-1305,-0.645,276.3,572.875,3329
648,-1317,0.47,274.70000000000005,574.5,3341
649,-1333,-0.135,273.1,576.125,3357
650,-1336,-0.74,273.1818181818182,577.75,3360
651,-1356,-1.05,273.2636363636364,579.375,3380
652,-1358,-0.17500000000000004,273.3454545454546,581.0,3382
653,-1375,0.7,273.42727272727274,583.6666666666666,3399
654,-1395,-0.71,273.5090909090909,586.3333333333334,3419
655,-1410,-1.075,273.5909090909091,589.0,3434
656,-1415,-1.44,273.6727272727273,586.3333333333334,3439
657,-1435,-0.01,273.75454545454545,583.6666666666666,3459
658,-1455,-0.28,273.8363636363636,581.0,3479
659,-1475,-0.44,273.91818181818184,578.3333333333334,3499
660,-1481,-0.35333333333333333,274.0,575.6666666666666,3505
661,-1483,-0.26666666666666666,274.1111111111111,573.0,3507
662,-1495,-0.18,274.22222222222223,572.4,3519
663,-1514,-0.02,274.3333333333333,571.8,3538
664,-1533,0.46,274.44444444444446,571.2,3557
665,-1553,-1.04,274.55555555555554,570.6,3577
666,-1556,-0.2433333333333333,274.6666666666667,570.0,3580
667,-1567,0.5533333333333335,274.77777777777777,560.0,3591
668,-1572,1.35,274.8888888888889,563.0,3596
669,-1578,0.75,275.0,566.0,3602
670,-1590,0.15,274.84,569.0,3614
671,-1609,-0.29,274.68,572.0,3633
672,-1622,-0.065,274.52,575.0,3646
673,-1628,0.16,274.36,582.0,3652
674,-1648,-0.67,274.2,589.0,3672
675,-1652,-0.14,274.03999999999996,596.0,3676
676,-1664,0.39,273.88,578.0,3688
677,-1667,0.92,273.71999999999997,578.0,3691
678,-1685,0.77,273.56,578.0,3709
679,-1694,0.47000000000000003,273.4,578.0,3718
680,-1703,0.17,273.29999999999995,578.0,3727
681,-1722,0.62,273.2,578.0,3746
682,-1740,1.03,273.1,578.0,3764
683,-1743,0.3466666666666668,273.0,579.5,3767
684,-1747,-0.33666666666666645,272.8333333333333,581.0,3771
685,-1758,-1.02,272.6666666666667,580.0,3782
686,-1777,1.36,272.5,579.0,3801
687,-1795,1.26,272.3333333333333,578.0,3819
688,-1813,-1.57,272.1666666666667,577.0,3837
689,-1823,-0.25,272.0,576.0,3847
690,-1832,1.07,271.8333333333333,575.7777777777778,3856
691,-1852,0.08,271.6666666666667,575.5555555555555,3876
692,-1856,0.16999999999999998,271.5,575.3333333333334,3880
693,-1871,0.26,272.8,575.1111111111111,3895
694,-1891,-0.7,274.09999999999997,574.8888888888889,3915
695,-1906,-0.81,275.4,574.6666666666666,3930
696,-1911,-0.92,275.34999999999997,574.4444444444445,3935
697,-1930,0.72,275.29999999999995,574.2222222222222,3954
698,-1942,0.3,275.25,574.0,3966
699,-1950,-0.12,275.2,576.0,3974
700,-1955,-0.32,275.15,578.0,3979
701,-1969,-0.52,275.09999999999997,577.25,3993
702,-1989,-0.19,275.04999999999995,576.5,4013
703,-2010,-0.41,275.0,575.75,4034
704,-2015,-0.13999999999999996,274.95,575.0,4039
705,-2018,0.13000000000000006,274.9,566.3333333333334,4042
706,-2029,0.4,274.6333333333333,557.6666666666666,4053
707,-2036,0.08000000000000002,274.3666666666667,549.0,4060
708,-2044,-0.24,274.09999999999997,568.0,4068
709,-2049,-0.56,273.8333333333333,569.3333333333334,4073
710,-2069,-0.59,273.56666666666666,570.6666666666666,4093
711,-2087,0.78,273.29999999999995,572.0,4111
712,-2106,0.81,273.0333333333333,573.3333333333334,4130
713,-2126,-1.16,272.76666666666665,574.6666666666666,4150
714,-2129,-0.4766666666666667,272.5,576.0,4153
715,-2132,0.20666666666666655,272.23333333333335,563.0,4156
716,-2145,0.89,271.96666666666664,564.4,4169
717,-2158,0.855,271.7,565.8,4182
718,-2164,0.82,271.68571428571425,567.2,4188
719,-2184,-0.59,271.6714285714286,568.6,4208
720,-2192,-0.505,271.65714285714284,570.0,4216
721,-2203,-0.42,271.64285714285717,576.0,4227
722,-2223,0.06,271.62857142857143,582.0,4247
723,-2242,0.5,271.61428571428576,581.4444444444445,4266
724,-2255,-0.5350000000000001,271.6,580.8888888888889,4279
725,-2262,-1.57,271.84000000000003,580.3333333333334,4286
726,-2281,0.67,272.08000000000004,579.7777777777778,4305
727,-2300,1.31,272.32,579.2222222222222,4324
728,-2319,-0.2,272.56,578.6666666666666,4343
729,-2325,0.5800000000000001,272.8,578.1111111111111,4349
730,-2338,1.36,272.6142857142857,577.5555555555555,4362
731,-2355,0.44000000000000006,272.42857142857144,577.0,4379
732,-2356,-0.48,272.24285714285713,572.5,4380
733,-2359,-0.6633333333333333,272.0571428571429,568.0,4383
734,-2375,-0.8466666666666667,271.87142857142857,579.0,4399
735,-2376,-1.03,271.6857142857143,580.25,4400
736,-2392,-0.515,271.5,581.5,4416
737,-2396,0.0,271.47333333333336,582.75,4420
738,-2407,0.09666666666666666,271.44666666666666,584.0,4431
739,-2416,0.19333333333333333,271.42,570.0,4440
740,-2417,0.29,271.3933333333333,570.0,4441
741,-2436,0.04,271.3666666666667,570.0,4460
742,-2456,-0.32,271.34000000000003,570.0,4480
743,-2475,-0.9,271.31333333333333,570.0,4499
744,-2490,-0.275,271.2866666666667,570.0,4514
745,-2495,0.35,271.26,569.0,4519
746,-2511,0.8400000000000001,271.23333333333335,568.0,4535
747,-2514,1.33,271.2066666666667,575.0,4538
748,-2521,0.7566666666666667,271.18,582.0,4545
749,-2524,0.18333333333333335,271.15333333333336,562.0,4548
750,-2533,-0.39,271.12666666666667,568.0,4557
751,-2544,-5.551115123125783e-17,271.1,574.0,4568
752,-2546,0.3899999999999999,270.8777777777778,580.0,4570
753,-2552,0.78,270.65555555555557,575.0,4576
754,-2571,-0.7,270.43333333333334,570.0,4595
755,-2591,-0.4,270.2111111111111,565.0,4615
756,-2601,-0.6000000000000001,269.98888888888894,560.0,4625
757,-2612,-0.8,269.7666666666667,566.6666666666666,4636
758,-2632,0.01,269.5444444444445,573.3333333333334,4656
759,-2639,0.06,269.32222222222225,580.0,4663
760,-2642,0.10999999999999999,269.1,575.0,4666
761,-2651,0.16,269.24,570.0,4675
762,-2671,0.27,269.38,565.0,4695
763,-2675,-0.14500000000000002,269.52000000000004,560.0,4699
764,-2691,-0.56,269.66,560.6,4715
765,-2697,-0.28500000000000003,269.8,561.2,4721
766,-2711,-0.01,269.9888888888889,561.8,4735
767,-2730,-0.16,270.1777777777778,562.4,4754
768,-2733,-0.27,270.3666666666667,563.0,4757
769,-2751,-0.38,270.55555555555554,560.0,4775
770,-2770,0.94,270.74444444444447,565.0,4794
771,-2790,-0.76,270.93333333333334,570.0,4814
772,-2805,-0.985,271.1222222222222,563.0,4829
773,-2810,-1.21,271.31111111111113,565.6666666666666,4834
774,-2823,-0.745,271.5,568.3333333333334,4847
775,-2830,-0.28,271.4384615384615,571.0,4854
776,-2851,-0.37,271.37692307692305,573.6666666666666,4875
777,-2871,-1.16,271.31538461538463,576.3333333333334,4895
778,-2873,-0.74,271.25384615384615,579.0,4897
779,-2892,-0.32,271.1923076923077,574.5,4916
780,-2899,0.175,271.1307692307692,570.0,4923
781,-2912,0.67,271.0692307692308,571.5,4936
782,-2914,0.53,271.0076923076923,573.0,4938
783,-2918,0.39,270.94615384615383,568.0,4942
784,-2932,0.25,270.88461538461536,567.3,4956
785,-2951,-0.16,270.82307692307694,566.6,4975
786,-2970,-0.03,270.76153846153846,565.9,4994
787,-2971,0.17,270.7,565.2,4995
788,-2989,0.37,270.35,564.5,5013
789,-3008,0.98,270.0,563.8,5032
790,-3027,-0.5,269.65,563.1,5051
791,-3031,-0.5800000000000001,269.3,562.4,5055
792,-3047,-0.66,269.21250000000003,561.7,5071
793,-3052,-0.49,269.125,561.0,5076
794,-3067,-0.32,269.0375,561.5,5091
795,-3087,-0.29,268.95000000000005,562.0,5111
796,-3106,0.36,268.8625,562.5,5130
797,-3118,-0.29500000000000004,268.77500000000003,563.0,5142
798,-3127,-0.95,268.6875,560.0,5151
799,-3136,-0.595,268.6,557.0,5160
800,-3147,-0.24,268.72,554.0,5171
801,-3162,-0.185,268.84000000000003,551.0,5186
802,-3167,-0.13,268.96000000000004,551.6666666666666,5191
803,-3186,0.25,269.08000000000004,552.3333333333334,5210
804,-3199,0.405,269.20000000000005,553.0,5223
805,-3206,0.56,269.32,558.0,5230
806,-3224,0.58,269.44,561.2,5248
807,-3243,0.26,269.56,564.4,5267
808,-3262,-0.47,269.68,567.6,5286
809,-3268,-0.37,269.8,570.8,5292
810,-3271,-0.27,269.52500000000003,574.0,5295
811,-3282,-0.17,269.25,569.6666666666666,5306
812,-3303,-1.38,268.975,565.3333333333334,5327
813,-3320,-1.0066666666666666,268.70000000000005,561.0,5344
814,-3322,-0.6333333333333333,268.425,564.0,5346
815,-3323,-0.26,268.15000000000003,566.1666666666666,5347
816,-3342,0.69,267.875,568.3333333333334,5366
817,-3361,0.24,267.6,570.5,5385
818,-3362,-0.21,267.14000000000004,572.6666666666666,5386
819,-3381,0.68,266.68,574.8333333333334,5405
820,-3387,0.21000000000000002,266.22,577.0,5411
821,-3400,-0.26,265.76,573.0,5424
822,-3407,-0.16333333333333333,265.3,569.0,5431
823,-3414,-0.06666666666666665,265.2923076923077,565.0,5438
824,-3419,0.03,265.2846153846154,566.25,5443
825,-3439,0.54,265.2769230769231,567.5,5463
826,-3458,-2.14,265.2692307692308,568.75,5482
827,-3468,-1.61,265.26153846153846,570.0,5492
828,-3480,-1.08,265.25384615384615,568.6666666666666,5504
829,-3502,-1.28,265.24615384615385,567.3333333333334,5526
830,-3508,-0.67,265.23846153846154,566.0,5532
831,-3524,-0.06,265.2307692307692,580.0,5548
832,-3545,-1.3,265.2230769230769,580.3333333333334,5569
833,-3566,-2.19,265.2153846153846,580.6666666666666,5590
834,-3576,-1.7333333333333332,265.2076923076923,581.0,5600
835,-3583,-1.2766666666666664,265.2,575.0,5607
836,-3588,-0.82,265.6,569.0,5612
837,-3600,-0.5466666666666666,266.0,563.0,5624
838,-3607,-0.2733333333333333,266.4,568.0,5631
839,-3610,0.0,266.8,572.6,5634
840,-3629,1.23,267.20000000000005,577.2,5653
841,-3631,0.485,267.6,581.8,5655
842,-3647,-0.26,267.5,586.4,5671
843,-3648,-0.08000000000000002,267.40000000000003,591.0,5672
844,-3667,0.1,267.3,584.3333333333334,5691
845,-3686,-0.75,267.2,577.6666666666666,5710
846,-3693,-0.5875,267.1,571.0,5717
847,-3701,-0.425,267.0,578.0,5725
848,-3703,-0.26249999999999996,266.9,570.0,5727
849,-3706,-0.1,266.8,575.5,5730
850,-3707,-0.16999999999999998,266.7,581.0,5731
851,-3726,-0.24,266.6,582.5,5750
852,-3734,-0.605,266.5,584.0,5758
853,-3746,-0.97,266.4,585.0,5770
854,-3762,-0.19999999999999996,266.3,586.0,5786
855,-3766,0.57,266.2,584.7777777777778,5790
856,-3786,-0.77,266.09999999999997,583.5555555555555,5810
857,-3806,1.38,266.0,582.3333333333334,5830
858,-3807,0.33000000000000007,265.9,581.1111111111111,5831
859,-3824,-0.72,265.8428571428571,579.8888888888889,5848
860,-3843,0.91,265.7857142857143,578.6666666666666,5867
861,-3861,1.01,265.7285714285714,577.4444444444445,5885
862,-3880,-0.98,265.6714285714286,576.2222222222222,5904
863,-3884,-0.345,265.6142857142857,575.0,5908
864,-3899,0.29,265.5571428571429,573.75,5923
865,-3902,0.42999999999999994,265.5,572.5,5926
866,-3918,0.57,264.8142857142857,571.25,5942
867,-3920,0.44499999999999995,264.12857142857143,570.0,5944
868,-3936,0.32,263.4428571428571,574.6666666666666,5960
869,-3955,-0.54,262.75714285714287,579.3333333333334,5979
870,-3965,-0.7150000000000001,262.07142857142856,584.0,5989
871,-3975,-0.89,261.3857142857143,580.6666666666666,5999
872,-3984,-0.8,260.7,577.3333333333334,6008
873,-3996,-0.71,261.7,574.0,6020
874,-4017,-1.54,262.7,570.6666666666666,6041
875,-4038,-0.5,263.7,567.3333333333334,6062
876,-4039,-0.2625,264.7,564.0,6063
877,-4043,-0.025000000000000022,265.7,602.0,6067
878,-4049,0.2124999999999999,266.7,598.6666666666666,6073
879,-4058,0.45,266.58,595.3333333333334,6082
880,-4072,0.215,266.46,592.0,6096
881,-4077,-0.02,266.34,594.5,6101
882,-4079,-0.14666666666666667,266.21999999999997,597.0,6103
883,-4083,-0.2733333333333334,266.1,581.0,6107
884,-4097,-0.4,265.98,589.0,6121
885,-4108,-0.6000000000000001,265.86,597.0,6132
886,-4116,-0.8,265.74,595.6,6140
887,-4136,0.06,265.62,594.2,6160
888,-4139,0.275,265.5,592.8,6163
889,-4156,0.49,265.3466666666667,591.4,6180
890,-4166,-0.5149999999999999,265.1933333333333,590.0,6190
891,-4176,-1.52,265.04,590.0,6200
892,-4196,0.8,264.88666666666666,590.0,6220
893,-4215,-0.93,264.73333333333335,590.0,6239
894,-4235,-0.51,264.58,590.0,6259
895,-4255,-0.71,264.4266666666667,590.0,6279
896,-4274,0.03,264.2733333333333,590.0,6298
897,-4294,-0.68,264.12,590.0,6318
898,-4302,-0.8175,263.96666666666664,590.0,6326
899,-4307,-0.9550000000000001,263.81333333333333,577.0,6331
900,-4314,-1.0925,263.65999999999997,583.0,6338
901,-4315,-1.23,263.50666666666666,585.25,6339
902,-4335,0.27,263.3533333333333,587.5,6359
903,-4351,0.11666666666666667,263.2,589.75,6375
904,-4354,-0.03666666666666668,263.075,592.0,6378
905,-4356,-0.19,262.95,588.25,6380
906,-4375,-1.3,262.825,584.5,6399
907,-4387,-1.3833333333333333,262.7,580.75,6411
908,-4391,-1.4666666666666668,262.48571428571427,577.0,6415
909,-4396,-1.55,262.27142857142854,580.0,6420
910,-4400,-0.9650000000000001,262.0571428571428,581.0,6424
911,-4417,-0.38,261.84285714285716,584.0,6441
912,-4435,-0.875,261.62857142857143,587.0,6459
